,bedrooms,sqft_lot,sqft_living,price,floors10,floors15,floors20,floors25,floors30,floors35,view00,view10,view20,view30,view40,grade3,grade4,grade5,grade6,grade7,grade8,grade9,grade10,grade11,grade12,grade13
7038,1.0986122886681098,9.507329003748263,7.843848638152472,13.480037821676145,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7039,1.3862943611198906,9.877502855564135,8.116715624819111,13.64709190633931,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7040,1.0986122886681098,9.084777149000837,7.926602599181384,12.873902018105829,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7041,1.3862943611198906,8.652423140676342,7.958576903813898,12.873902018105829,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7042,1.3862943611198906,8.881002624255569,7.595889917718538,12.70076888736628,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7043,1.0986122886681098,9.040263541598666,7.461640392208575,12.388390035648781,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7044,1.0986122886681098,8.954156966583772,7.286191714702382,12.323855681186558,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7045,1.0986122886681098,9.382948236582498,8.207946941048617,13.732128949025222,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7046,1.3862943611198906,9.130322663990151,8.0925452638913,13.753635154246187,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7047,1.0986122886681098,8.491259809389733,7.098375638590786,13.049792684569493,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7048,1.0986122886681098,8.85366542803745,7.478734825567875,12.392552212472792,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7049,1.3862943611198906,8.684231891345675,7.590852123688581,12.636392954636515,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7050,1.3862943611198906,9.172326929777967,7.882314918980268,13.102160670086809,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7051,1.3862943611198906,8.837390855544697,8.019612794400267,13.380101573483037,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7052,1.3862943611198906,12.353367017360936,8.199738960630786,13.567049198665774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7053,1.0986122886681098,8.37378460812088,7.501082124259871,13.15676480412166,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7054,1.0986122886681098,9.06900719585954,7.22983877815125,12.594730635321957,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7055,1.3862943611198906,8.131530710604252,7.501082124259871,13.235692062711331,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7056,1.6094379124341003,8.607399459302387,7.718685495198466,12.67435604603049,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7057,1.3862943611198906,8.881697406469304,8.258422462458876,14.22097566607244,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7058,1.3862943611198906,9.917242517768464,7.77485576666552,12.736700896592344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7059,1.0986122886681098,9.363747918605496,7.222566018822171,12.429016176841717,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7060,1.0986122886681098,8.006367567650246,7.512071245835466,13.122263372403996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7061,1.3862943611198906,9.49521851709523,7.272398392570047,13.854731271117556,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7062,1.3862943611198906,9.752664662801545,7.828038032125829,13.527828485512494,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7063,1.3862943611198906,12.453448215572807,8.080237416216702,13.681979165339751,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7064,1.0986122886681098,8.883224230278994,7.4205789054108005,13.426902566922532,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7065,0.6931471805599453,8.34283980427146,6.659293919683638,12.793859310432293,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7066,1.0986122886681098,9.714262219425379,7.450079569807499,12.779591338634587,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7067,1.6094379124341003,9.219002745054835,7.723120092266331,13.356644673128994,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7068,1.0986122886681098,9.14580185083861,7.299797366758161,12.765688433465597,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7069,1.0986122886681098,8.268731832117737,7.843848638152472,13.805460222110773,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7071,1.3862943611198906,9.020268861722167,7.734558844354756,13.083622549087899,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7072,1.0986122886681098,8.59637398929068,7.313220387090301,13.091904169919621,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7073,1.0986122886681098,8.509161019718974,7.461640392208575,13.075271769870477,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7074,1.6094379124341003,9.104979856318357,7.965545573129992,13.235692062711331,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7075,1.791759469228055,9.143131622282732,7.8632667240095735,13.304684934198283,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7076,1.6094379124341003,10.075758773476581,8.107720061910534,13.341498907321,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7077,0.6931471805599453,7.662937850461535,7.414572881350589,12.92391243868049,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7078,1.0986122886681098,8.200837258379849,7.595889917718538,12.670435394885823,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7079,1.0986122886681098,9.03884005381381,7.426549072397305,12.57418196709457,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7080,1.0986122886681098,8.958668737047434,7.358830898342354,12.479909311159902,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7081,1.0986122886681098,8.481566013773087,7.047517221357296,12.388394202324129,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7082,1.0986122886681098,8.922658299524402,7.146772179452637,12.547887726561882,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7083,1.0986122886681098,7.444248649496705,7.5443321080536885,13.283130974213892,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7084,0.6931471805599453,7.129297548929373,7.2078598714324755,13.085699393032737,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7085,1.0986122886681098,9.159047077588632,7.408530566894626,13.091904169919621,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7086,1.0986122886681098,9.348361669873558,7.27931883541462,12.641096555879882,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7087,1.0986122886681098,8.902455592206882,7.402451520818244,12.30591798049989,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7088,1.0986122886681098,9.035748861244139,7.615791072035833,13.458835614025542,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7089,1.6094379124341003,8.954156966583772,7.791522819150732,12.927564299099261,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7090,1.3862943611198906,9.2596066132791,7.926602599181384,12.560244459250788,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7091,1.3862943611198906,8.97853441008332,7.590852123688581,12.886641043883259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7092,0.6931471805599453,8.97790377375038,7.286191714702382,12.379815846549256,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7093,1.0986122886681098,8.99516499031115,7.383989457978509,13.42984807715229,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7094,0.6931471805599453,9.21602418844448,6.917705609835305,12.205822614274965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7095,1.3862943611198906,8.294049640102028,7.9229859587111955,13.547631112808673,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7096,0.6931471805599453,8.509161019718974,6.966024187106113,13.151922179645874,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7097,1.0986122886681098,8.987196820661973,7.31986492980897,13.060487973686241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7098,0.6931471805599453,8.294049640102028,6.779921907472252,12.706847933442663,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7099,1.0986122886681098,9.14580185083861,7.673223121121708,12.556729517143344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7100,1.0986122886681098,9.002701007197938,7.414572881350589,12.594730635321957,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7101,1.3862943611198906,9.30446803470088,7.67786350067821,13.226723392728571,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7102,1.0986122886681098,9.00724451596575,7.222566018822171,12.765688433465597,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7104,1.0986122886681098,8.85366542803745,7.27931883541462,12.947771866672285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7105,1.0986122886681098,8.748304912379623,7.352441100243583,13.176851562688398,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7106,1.3862943611198906,9.197153810172008,7.8160138391590275,13.083622549087899,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7107,0.6931471805599453,8.698681067461614,6.606650186198215,12.6270829649738,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7108,1.3862943611198906,9.406811351874557,7.9817332866918855,13.480037821676145,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7109,1.3862943611198906,9.393078508655353,7.723120092266331,13.512985538642718,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7110,1.0986122886681098,9.14899674173513,7.122866658599083,12.2783933071098,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7111,1.791759469228055,9.288411907396338,7.620705086838262,12.611537753638338,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7112,1.0986122886681098,8.99961934066053,7.146772179452637,12.75419405403986,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7113,1.3862943611198906,10.523875850511647,8.382518288089635,13.06685066747407,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7114,1.0986122886681098,8.719317375506371,7.438383530044307,13.122363377404328,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7115,0.6931471805599453,8.940105213128122,7.170119543449628,13.527828485512494,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7116,1.3862943611198906,9.143131622282732,7.506591780070841,13.161391764371807,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7117,0.6931471805599453,8.727616178321068,6.779921907472252,12.84397135185964,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7118,1.0986122886681098,9.423918318420691,7.533693709848633,12.658739355122632,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7119,1.0986122886681098,9.13938128303569,7.2078598714324755,13.122263372403996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7120,1.6094379124341003,8.948975607841776,8.490849216076635,14.369395671190711,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7121,1.0986122886681098,10.566020874478237,7.807916628926408,13.353475098367715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7122,1.3862943611198906,8.766705997750515,7.450079569807499,12.793859310432293,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7123,0.6931471805599453,9.897318563390598,7.912056888179006,13.038981768465277,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7124,1.0986122886681098,8.305484017727691,7.003065458786462,12.796633237315017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7125,1.0986122886681098,9.194718991073225,7.501082124259871,13.477797551906928,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7126,0.6931471805599453,8.055157731819678,6.835184586147301,13.005829561148378,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7127,1.3862943611198906,11.787149888111914,7.371489295214277,12.628067055589549,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7128,1.0986122886681098,9.127393451155257,7.904703913873747,14.17318500223609,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7129,1.0986122886681098,9.035986984831405,7.286191714702382,12.310432660854417,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7130,1.6094379124341003,8.411610428841172,8.131530710604252,13.142166004700508,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7131,1.6094379124341003,9.344871264933788,7.979338895262328,13.122363377404328,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7132,0.6931471805599453,8.1886891244442,6.813444599510896,13.312983737012978,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7133,1.0986122886681098,9.279866434624793,7.1853870155804165,12.881564890851399,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7134,1.3862943611198906,8.550627967502475,7.820037989458753,13.493926933836812,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7135,1.0986122886681098,9.362718052397065,7.705262474866325,12.676076274775909,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7136,1.3862943611198906,8.966994113344454,7.029972911706386,12.254862809699606,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7137,1.3862943611198906,8.659907293615413,7.919356190660617,12.947771866672285,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7138,1.3862943611198906,8.399984990510696,7.7142311448490855,12.92391243868049,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7139,1.0986122886681098,9.25339986143663,7.893572073504902,13.488394416267086,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7140,0.6931471805599453,8.612503371220562,7.146772179452637,13.312983737012978,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7141,1.0986122886681098,8.612503371220562,7.326465613840322,13.51169910358261,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7142,1.791759469228055,9.392661928770137,7.8160138391590275,13.493926933836812,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7143,0.6931471805599453,9.950084837912911,6.866933284461882,12.449018824140563,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7144,1.0986122886681098,6.771935555839602,7.200424892944957,12.621488084491506,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7145,1.0986122886681098,8.948975607841776,6.993932975223189,12.886514453592564,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7146,1.3862943611198906,8.626944055375356,7.7142311448490855,13.180632285528304,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7147,1.3862943611198906,9.071078304642676,8.226840890408578,13.071070083016778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7148,1.3862943611198906,8.99961934066053,7.495541943884256,12.429216196844383,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7149,1.0986122886681098,8.17188200612782,6.659293919683638,12.100712129872347,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7150,0.6931471805599453,8.32845106681936,7.1929342212158,13.00245308073177,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7151,1.3862943611198906,11.249962021030564,7.549609165154532,12.873902018105829,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7152,1.3862943611198906,8.942460926820582,7.358830898342354,12.971540487669746,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7153,1.6094379124341003,8.890135107818843,8.039157390473237,13.038981768465277,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7154,1.0986122886681098,8.23880116587155,7.9157131993821155,13.399995114002609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7155,1.0986122886681098,9.30008966411979,7.358830898342354,13.151922179645874,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7156,1.0986122886681098,8.778017809698136,7.1929342212158,13.086736199761178,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7157,0.6931471805599453,7.9996785794994505,7.038783541388542,12.628067055589549,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7159,1.0986122886681098,8.98117874833641,7.162397497355718,12.375815420117268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7160,0.6931471805599453,7.601402334583733,7.31986492980897,13.005829561148378,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7161,1.3862943611198906,8.987196820661973,7.908387159290043,13.473020249017498,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7162,1.0986122886681098,8.648221453822641,6.733401891837359,12.100712129872347,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7163,1.0986122886681098,9.079092085366229,7.52294091807237,12.542605594594063,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7164,1.3862943611198906,9.321255432547337,7.736307096548285,12.986543654261794,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7165,1.3862943611198906,8.927314111060596,8.070906088787819,14.04662227892766,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7166,1.0986122886681098,9.190137664658664,7.495541943884256,12.948009990259552,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7167,1.0986122886681098,8.918248591035702,6.756932389247553,12.230765258120545,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7168,1.0986122886681098,9.230437073675304,7.590852123688581,13.253391639810733,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7169,1.3862943611198906,8.868131713503033,7.668561108015897,13.244581010128577,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7170,0.6931471805599453,8.922658299524402,7.787382026484701,12.567237494741757,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7171,1.3862943611198906,8.892336539638013,7.408530566894626,12.468436909997665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7172,1.3862943611198906,8.892336539638013,7.408530566894626,13.060487973686241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7173,1.0986122886681098,9.201904893155081,7.787382026484701,13.458835614025542,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7174,1.0986122886681098,8.922658299524402,7.326465613840322,12.425208175446844,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7175,1.0986122886681098,8.166216268592143,7.6255950721324535,13.249876697703288,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7176,1.3862943611198906,8.296795865770052,7.450079569807499,13.122363377404328,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7177,1.6094379124341003,9.079662048334066,7.779048644925556,12.788288265382837,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7178,1.0986122886681098,8.818038250394299,7.426549072397305,12.323855681186558,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7179,1.0986122886681098,8.888204871455022,6.966024187106113,12.526342907575106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7180,1.0986122886681098,8.055157731819678,7.528331766707247,13.112313041550827,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7181,1.6094379124341003,8.517193191416238,7.4673710669175595,13.539493517042995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7182,1.0986122886681098,9.007612005404566,7.299797366758161,12.542544882151386,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7183,1.0986122886681098,8.903951072058707,7.549609165154532,12.849241456283877,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7185,1.0986122886681098,9.464051924856811,7.272398392570047,12.468436909997665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7186,1.3862943611198906,7.31455283232408,7.554858521040676,13.353475098367715,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7187,1.0986122886681098,8.294049640102028,7.605890001053122,13.681979165339751,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7188,1.0986122886681098,8.433811582477187,6.866933284461882,13.033532163697712,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7189,0.6931471805599453,8.612503371220562,7.122866658599083,13.710150042306449,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7190,0.6931471805599453,8.771835409789817,6.76849321164863,12.367340793126296,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7191,1.0986122886681098,10.73068474121633,7.24422751560335,12.92391243868049,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7192,1.0986122886681098,9.169518377455928,7.52294091807237,12.779873068457553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7193,1.3862943611198906,8.699848026000312,8.35936910622267,14.077874822431765,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7194,1.0986122886681098,9.049232211581426,7.723120092266331,13.055154627710879,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7195,1.3862943611198906,8.902455592206882,7.897296472595885,13.122363377404328,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7196,1.3862943611198906,9.164296433474776,7.930206206684683,13.81049801614073,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7197,1.0986122886681098,9.005036738790304,7.038783541388542,12.531772785169476,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7198,1.3862943611198906,9.177817180270623,7.9724660159745655,13.353475098367715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7199,1.6094379124341003,9.375430991841775,7.948031990637284,13.350295445450335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7200,1.6094379124341003,10.753339291853713,7.847762537473608,13.39239051461739,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7201,0.6931471805599453,9.20029003612268,7.122866658599083,12.043553716032399,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7202,1.3862943611198906,9.28266103355581,7.649692623711514,12.772805901234461,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7203,1.3862943611198906,10.435291582687311,8.045588280803528,13.329377546788654,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7204,1.0986122886681098,8.794824928014517,6.877296071497429,12.013700752882718,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7205,1.3862943611198906,9.628260921351693,7.7406644019172415,12.402872221504781,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7206,0.6931471805599453,6.516193076042964,6.856461984594587,12.624782980388359,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7207,1.0986122886681098,8.555451903533328,7.6544432264701125,12.818551923022664,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7208,1.3862943611198906,8.365905077202456,8.003028666384733,13.566985094047014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7209,1.3862943611198906,10.795239659963128,7.986164860332727,13.312983737012978,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7210,1.3862943611198906,9.07211225269274,7.528331766707247,12.58621994565405,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7211,0.6931471805599453,8.707813551024888,7.506591780070841,13.12237737730633,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7212,1.3862943611198906,8.506536611227709,7.575584651557793,13.017000639521811,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7214,1.3862943611198906,8.881697406469304,7.904703913873747,12.460714863903755,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7215,1.3862943611198906,9.912496846693715,7.673223121121708,12.84792653170257,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
